Data Source name,Date,Currency,Sales Channel,Transaction Timestamp,Order Created At,Order Updated At,Order ID,Order Name,Country Funnel,Geo Location Segment,Billing Country,Billing Province,Billing City,Order Tags,Product ID,Product Title,Product Tags,Product Type,Variant Title,Gross Sales (INR),Net Sales (INR),Total Sales (INR),Orders,Returns (INR),Return Rate,Items Sold,Items Returned,Average Order Value (INR),New Customer Orders,Returning Customer Orders,Average Items Per Order,Discounts (INR),Row Count,Shopify Traffic Source,SKU,Customer Sale Type,Customer ID,Shipping Country,Month
XYZ Luxury,2026-08-25,INR,XYZ Luxury - magic checkout,2026-08-25T04:45:30Z,2026-08-25T04:45:30Z,2026-08-25T04:45:32Z,7649590000000.0,#4827,United States,USA,United States,California,San Jose,"card, Magic",9478430000000.0,Suhair Ruby Necklace Set,"17-04, 20-02, 22j, 9jul, category_necklace, sale-28",,Default Title,9570.0,9570.0,9570.0,1,0.0,0.0,1.0,0.0,9570.0,1.0,0.0,1.0,0.0,1,Untagged,,First-time,9859030000000.0,United States,2026-08
XYZ Luxury,2026-08-15,INR,XYZ Luxury - magic checkout,2026-08-15T16:25:06Z,2026-08-15T16:25:09Z,2026-08-15T19:03:46Z,7623010000000.0,#4683,United States,USA,United States,California,Sacramento,,9614370000000.0,Suhair Necklace Set,"24akk, 9jul",,Default Title,9570.0,9570.0,9570.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,QuickReply.ai,,Returning,8201550000000.0,United States,2026-08
XYZ Luxury,2026-08-15,INR,XYZ Luxury - magic checkout,2026-08-15T16:25:06Z,2026-08-15T16:25:09Z,2026-08-15T19:03:46Z,7623010000000.0,#4683,United States,USA,United States,California,Sacramento,,9478430000000.0,Suhair Ruby Necklace Set,"17-04, 20-02, 22j, 9jul, category_necklace, sale-28",,Default Title,9570.0,9570.0,9570.0,1,0.0,0.0,1.0,0.0,9570.0,0.0,1.0,1.0,0.0,1,QuickReply.ai,,Returning,8201550000000.0,United States,2026-08
XYZ Luxury,2026-08-05,INR,Draft Orders,2026-08-05T06:55:12Z,2026-08-05T06:55:12Z,2026-08-05T06:55:13Z,7593790000000.0,#4534,Canada,Rest of the World,Canada,Alberta,Edmonton,,9684250000000.0,Pippal patti hasli only,ak-04-08,,Default Title,9720.0,9720.0,9720.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9810700000000.0,Canada,2026-08
XYZ Luxury,2026-08-16,INR,XYZ Luxury - magic checkout,2026-08-16T09:58:06Z,2026-08-16T09:58:06Z,2026-08-16T18:51:58Z,7625200000000.0,#4701,India,India,India,Punjab,Hoshiarpur,"card, Magic, razorpay_partial_cod",9684250000000.0,Pippal patti hasli only,ak-04-08,,Default Title,9720.0,9720.0,9720.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9841600000000.0,India,2026-08
XYZ Luxury,2026-08-23,INR,XYZ Luxury - magic checkout,2026-08-23T04:32:42Z,2026-08-23T04:32:42Z,2026-08-23T04:32:43Z,7644310000000.0,#4798,India,India,India,Maharashtra,Mumbai,"card, Magic",8147790000000.0,Virasat Earrings,"category_earring, desc addition, eoss_02jun, EOSS_jan26, occasion",,Default Title,9740.5,9740.5,9740.5,1,0.0,0.0,1.0,0.0,9740.5,1.0,0.0,1.0,0.0,1,Untagged,,First-time,9837710000000.0,India,2026-08
XYZ Luxury,2026-08-03,INR,XYZ Luxury - magic checkout,2026-08-03T11:34:51Z,2026-08-03T11:34:51Z,2026-08-04T10:50:30Z,7589450000000.0,#4504,India,India,India,Assam,Guwahati,"Magic, upi",9567620000000.0,Morni Bangles Pair,"16ap, 17-04, 24akk, 9jul, Ready to ship-26",,02-Jun,9900.0,9900.0,9900.0,1,0.0,0.0,1.0,0.0,9900.0,1.0,0.0,1.0,0.0,1,Untagged,,First-time,9809270000000.0,India,2026-08
XYZ Luxury,2026-08-05,INR,XYZ Luxury - magic checkout,2026-08-05T04:59:52Z,2026-08-05T04:59:52Z,2026-08-05T04:59:53Z,7593630000000.0,#4532,India,India,India,Delhi,South West Delhi,"Magic, upi",9614310000000.0,Rina Passa,"24akk, 9jul, hp_rts09may, Ready to ship-26",,Default Title,9900.0,9900.0,9900.0,1,0.0,0.0,1.0,0.0,9900.0,1.0,0.0,1.0,0.0,1,Untagged,,First-time,9813450000000.0,India,2026-08
XYZ Luxury,2026-08-07,INR,XYZ Luxury - magic checkout,2026-08-07T05:44:34Z,2026-08-07T05:44:34Z,2026-08-07T05:44:34Z,7599880000000.0,#4556,India,India,India,Haryana,Kaithal,"Magic, razorpay_partial_cod, upi",9567620000000.0,Morni Bangles Pair,"16ap, 17-04, 24akk, 9jul, Ready to ship-26",,02-Jun,9900.0,9900.0,9900.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9819150000000.0,India,2026-08
XYZ Luxury,2026-08-17,INR,XYZ Luxury - magic checkout,2026-08-17T04:30:11Z,2026-08-17T04:30:11Z,2026-08-20T05:15:46Z,7627640000000.0,#4713,India,India,India,Uttar Pradesh,Lucknow,"Magic, upi",9614310000000.0,Rina Passa,"24akk, 9jul, hp_rts09may, Ready to ship-26",,Default Title,9900.0,9900.0,9900.0,1,0.0,0.0,1.0,0.0,9900.0,1.0,0.0,1.0,0.0,1,Untagged,,First-time,9845160000000.0,India,2026-08
XYZ Luxury,2026-08-19,INR,XYZ Luxury - magic checkout,2026-08-18T21:39:25Z,2026-08-18T21:39:25Z,2026-08-18T21:39:26Z,7632280000000.0,#4742,India,India,India,Punjab,Sangrur,"card, Magic",9567980000000.0,Madhuri Hasli Only,"16ap, 17-04, 24akk, 9jul, Ready to ship-26",,Default Title,9900.0,9900.0,9900.0,1,0.0,0.0,1.0,0.0,9900.0,1.0,0.0,1.0,0.0,1,Untagged,,First-time,9849460000000.0,India,2026-08
XYZ Luxury,2026-08-22,INR,XYZ Luxury - magic checkout,2026-08-22T14:37:01Z,2026-08-22T14:37:01Z,2026-08-22T14:37:02Z,7642390000000.0,#4792,India,India,India,Karnataka,Bengaluru,"Magic, razorpay_partial_cod, upi",8652470000000.0,Nabha Tikka,"category_tikka, desc addition, eoss_02jun, EOSS_jan26",,Default Title,9900.0,9900.0,9900.0,1,0.0,0.0,1.0,0.0,9900.0,1.0,0.0,1.0,0.0,1,Untagged,,First-time,9856610000000.0,India,2026-08
XYZ Luxury,2026-08-16,INR,XYZ Luxury - magic checkout,2026-08-16T08:14:39Z,2026-08-16T08:14:39Z,2026-08-16T08:14:40Z,7625020000000.0,#4697,United Kingdom,Rest of the World,United Kingdom,England,Bolton,"card, Magic",9567620000000.0,Morni Bangles Pair,"16ap, 17-04, 24akk, 9jul, Ready to ship-26",,02-Jun,9900.0,9900.0,9900.0,1,0.0,0.0,1.0,0.0,9900.0,0.0,1.0,1.0,0.0,1,Untagged,,Returning,8746950000000.0,United Kingdom,2026-08
XYZ Luxury,2026-08-06,INR,XYZ Luxury - magic checkout,2026-08-06T06:28:10Z,2026-08-06T06:28:10Z,2026-08-06T06:28:11Z,7597000000000.0,#4548,United States,USA,United States,Washington,Kent,"card, Magic",8924020000000.0,Zulf Ghungroo Bangles Pair,"17-04, 22j, 3july-backup-dis, 9jul, category_bangles, eoss_02jun, EOSS_jan26, hp_rts09may, Ready to ship-26, sale-28, Silver Bangles",,02-Jun,10436.58,10436.58,10436.58,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9803720000000.0,United States,2026-08
XYZ Luxury,2026-08-23,INR,XYZ Luxury - magic checkout,2026-08-23T06:19:24Z,2026-08-23T06:19:24Z,2026-08-26T11:17:08Z,7644530000000.0,#4801,India,India,India,Punjab,Jalandhar,"Magic, razorpay_partial_cod, upi",9677600000000.0,Mint Pakhi Necklace,,,Default Title,10500.0,10500.0,10500.0,1,0.0,0.0,1.0,0.0,10500.0,1.0,0.0,1.0,0.0,1,Untagged,,First-time,9860320000000.0,India,2026-08
XYZ Luxury,2026-08-12,INR,XYZ Luxury - magic checkout,2026-08-12T12:33:09Z,2026-08-12T12:33:09Z,2026-08-12T15:31:25Z,7613500000000.0,#4639,Australia,Rest of the World,Australia,Victoria,STRATHTULLOH,"Magic, wallet",8592080000000.0,Chand Hair Clips Pair,"Bestseller_18sep, desc addition, eoss_02jun, EOSS_jan26, occasion",,Default Title,11000.0,11000.0,11000.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9690440000000.0,Australia,2026-08
XYZ Luxury,2026-08-02,INR,Draft Orders,2026-08-02T17:16:48Z,2026-08-02T17:16:49Z,2026-08-05T08:06:20Z,7587740000000.0,#4498,India,India,India,Punjab,Kharrar,,,,,,,11000.0,11000.0,11000.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,Returning,9805450000000.0,India,2026-08
XYZ Luxury,2026-08-02,INR,Draft Orders,2026-08-02T13:04:23Z,2026-08-02T13:04:24Z,2026-08-03T09:23:31Z,7587150000000.0,#4497,India,India,India,Karnataka,Bengaluru,,,,,,,11500.0,11500.0,11500.0,1,0.0,0.0,1.0,0.0,11500.0,0.0,1.0,1.0,0.0,1,Untagged,,Returning,8333250000000.0,India,2026-08
XYZ Luxury,2026-08-16,INR,XYZ Luxury - magic checkout,2026-08-15T22:00:34Z,2026-08-15T22:00:34Z,2026-08-19T08:10:21Z,7623860000000.0,#4688,India,India,India,Punjab,Patiala,"card, Magic",9418090000000.0,Ruby Emerald Bangles Pair,"16ak, 17-04, 22j, 9jul, category_bangles, Ready to ship-26, sale-28",,02-Apr,11880.0,11880.0,11880.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9841880000000.0,India,2026-08
XYZ Luxury,2026-08-02,INR,XYZ Luxury - magic checkout,2026-08-02T17:53:49Z,2026-08-02T17:53:49Z,2026-08-03T10:27:49Z,7587840000000.0,#4499,United States,USA,United States,Nebraska,Omaha,"card, Magic",9008480000000.0,Moti Mahal Lottan,"category_earring, eoss_02jun, EOSS_jan26",,Default Title,12523.5,12523.5,12523.5,1,0.0,0.0,1.0,0.0,12523.5,0.0,1.0,1.0,0.0,1,Untagged,,Returning,8669620000000.0,India,2026-08
XYZ Luxury,2026-08-09,INR,XYZ Luxury - magic checkout,2026-08-09T17:12:10Z,2026-08-09T17:12:10Z,2026-08-09T17:12:11Z,7606900000000.0,#4596,Canada,Rest of the World,Canada,British Columbia,Kelowna,"card, Magic",8745340000000.0,Sutlej Hair Pins Pair,"Bestseller_18sep, desc addition, eoss_02jun, EOSS_jan26",,Default Title,12650.0,12650.0,12650.0,1,0.0,0.0,1.0,0.0,12650.0,1.0,0.0,1.0,0.0,1,Untagged,,First-time,9820920000000.0,Canada,2026-08
XYZ Luxury,2026-08-09,INR,XYZ Luxury - magic checkout,2026-08-09T07:15:08Z,2026-08-09T07:15:08Z,2026-08-12T08:21:28Z,7605730000000.0,#4591,India,India,India,Haryana,Hisar,"Additional Notes, Magic, razorpay_partial_cod, upi",8710100000000.0,Rani Waaaliyaan,"category_earring, desc addition, eoss_02jun, EOSS_jan26",,Default Title,12650.0,12650.0,12650.0,1,0.0,0.0,1.0,0.0,12650.0,1.0,0.0,1.0,0.0,1,Untagged,,First-time,9809260000000.0,India,2026-08
XYZ Luxury,2026-08-20,INR,XYZ Luxury - magic checkout,2026-08-20T02:19:45Z,2026-08-20T02:19:45Z,2026-08-20T02:19:46Z,7635190000000.0,#4755,United States,USA,United States,Texas,McKinney,"card, Magic",8745340000000.0,Sutlej Hair Pins Pair,"Bestseller_18sep, desc addition, eoss_02jun, EOSS_jan26",,Default Title,12650.0,12650.0,12650.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9852580000000.0,United States,2026-08
XYZ Luxury,2026-08-21,INR,XYZ Luxury - magic checkout,2026-08-21T01:14:19Z,2026-08-21T01:14:19Z,2026-08-21T01:14:20Z,7637630000000.0,#4769,United States,USA,United States,North Carolina,Charlotte,"Magic, wallet",8710100000000.0,Rani Waaaliyaan,"category_earring, desc addition, eoss_02jun, EOSS_jan26",,Default Title,12650.0,12650.0,12650.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9854500000000.0,United States,2026-08
XYZ Luxury,2026-08-02,INR,XYZ Luxury - magic checkout,2026-08-02T07:06:55Z,2026-08-02T07:06:55Z,2026-08-03T07:48:47Z,7586580000000.0,#4492,India,India,India,Maharashtra,Pune,"Magic, upi",9478450000000.0,Sundri Pearl Necklace Only,"17-04, 22j, 9jul, category_necklace, sale-28",,Default Title,12870.0,12870.0,12870.0,1,0.0,0.0,1.0,0.0,12870.0,1.0,0.0,1.0,0.0,1,Untagged,,First-time,9806540000000.0,India,2026-08
XYZ Luxury,2026-08-04,INR,XYZ Luxury - magic checkout,2026-08-04T16:21:34Z,2026-08-04T16:21:34Z,2026-08-04T16:21:35Z,7592320000000.0,#4524,India,India,India,Delhi,West Delhi,"Magic, upi",9475730000000.0,Malika Ruby Mint Necklace Set,"17-04, 18-02, 22j, 9jul, category_necklace, sale-28",,Default Title,12870.0,12870.0,12870.0,1,0.0,0.0,1.0,0.0,12870.0,1.0,0.0,1.0,0.0,1,Untagged,,First-time,9811820000000.0,India,2026-08
XYZ Luxury,2026-08-07,INR,XYZ Luxury - magic checkout,2026-08-07T05:44:34Z,2026-08-07T05:44:34Z,2026-08-07T05:44:34Z,7599880000000.0,#4556,India,India,India,Haryana,Kaithal,"Magic, razorpay_partial_cod, upi",9475730000000.0,Malika Ruby Mint Necklace Set,"17-04, 18-02, 22j, 9jul, category_necklace, sale-28",,Default Title,12870.0,12870.0,12870.0,1,0.0,0.0,1.0,0.0,12870.0,1.0,0.0,1.0,0.0,1,Untagged,,First-time,9819150000000.0,India,2026-08
XYZ Luxury,2026-08-07,INR,XYZ Luxury - magic checkout,2026-08-07T17:05:14Z,2026-08-07T17:05:14Z,2026-08-07T17:05:15Z,7601410000000.0,#4567,India,India,India,Madhya Pradesh,Hoshangabad,"Magic, upi",9475730000000.0,Malika Ruby Mint Necklace Set,"17-04, 18-02, 22j, 9jul, category_necklace, sale-28",,Default Title,12870.0,12870.0,12870.0,1,0.0,0.0,1.0,0.0,12870.0,1.0,0.0,1.0,0.0,1,Untagged,,First-time,9820290000000.0,India,2026-08
XYZ Luxury,2026-08-21,INR,XYZ Luxury - magic checkout,2026-08-21T01:14:19Z,2026-08-21T01:14:19Z,2026-08-21T01:14:20Z,7637630000000.0,#4769,United States,USA,United States,North Carolina,Charlotte,"Magic, wallet",9474390000000.0,rawa hasli set,"17-04, 17f, 22j, 9jul, category_choker, category_necklace, sale-28",,Default Title,12870.0,12870.0,12870.0,1,0.0,0.0,1.0,0.0,12870.0,1.0,0.0,1.0,0.0,1,Untagged,,First-time,9854500000000.0,United States,2026-08
XYZ Luxury,2026-08-13,INR,XYZ Luxury - magic checkout,2026-08-13T16:24:55Z,2026-08-13T16:24:55Z,2026-08-13T16:24:56Z,7617100000000.0,#4657,United States,USA,United States,California,Yuba City,"card, Magic",9620410000000.0,Chand golden Hair Clip,hp_rts09may,,Default Title,13400.0,13400.0,13400.0,1,0.0,0.0,1.0,0.0,13400.0,1.0,0.0,1.0,0.0,1,Untagged,,First-time,9287890000000.0,United States,2026-08
XYZ Luxury,2026-08-12,INR,XYZ Luxury - magic checkout,2026-08-12T11:50:25Z,2026-08-12T11:50:25Z,2026-08-12T15:31:20Z,7613430000000.0,#4638,United States,USA,United States,Michigan,Plymouth,"Magic, wallet",9620400000000.0,Chand Ruby Hair Clip,"hp_rts09may, Ready to ship-26",,Default Title,13400.0,13400.0,13400.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,Returning,8290270000000.0,United States,2026-08
XYZ Luxury,2026-08-10,INR,XYZ Luxury - magic checkout,2026-08-09T22:25:47Z,2026-08-09T22:25:47Z,2026-08-11T07:33:04Z,7607510000000.0,#4601,Canada,Rest of the World,Canada,Ontario,Windsor,"Magic, wallet",9224500000000.0,Sona Pandent Set,"category_choker, category_necklace, Clearance Sale, EOSS_jan26",,Default Title,13915.0,13915.0,13915.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9825000000000.0,Canada,2026-08
XYZ Luxury,2026-08-26,INR,XYZ Luxury - magic checkout,2026-08-25T23:38:12Z,2026-08-25T23:38:12Z,2026-08-25T23:38:13Z,7651500000000.0,#4832,Canada,Rest of the World,Canada,Ontario,South Woodslee,"card, Magic",9474390000000.0,zaina pippal patti set,"17-04, 17f, 22j, 9jul, category_necklace, sale-28",,Default Title,14190.0,14190.0,14190.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9867190000000.0,Canada,2026-08
XYZ Luxury,2026-08-27,INR,XYZ Luxury - magic checkout,2026-08-27T05:04:39Z,2026-08-27T05:04:39Z,2026-08-27T05:04:39Z,7654480000000.0,#4847,India,India,India,Punjab,Tarn taran,"card, Magic",9473830000000.0,Patiala Hasli Set,"17-04, 17f, 22j, 9jul, category_choker, category_necklace, sale-28",,Default Title,14190.0,14190.0,14190.0,1,0.0,0.0,1.0,0.0,14190.0,1.0,0.0,1.0,0.0,1,Untagged,,First-time,9870360000000.0,Canada,2026-08
XYZ Luxury,2026-08-20,INR,XYZ Luxury - magic checkout,2026-08-20T07:37:13Z,2026-08-20T07:37:13Z,2026-08-20T07:37:14Z,7635730000000.0,#4760,India,India,India,Delhi,New Delhi,"Magic, razorpay_partial_cod, upi",9475740000000.0,Mehar Choker set,"17-04, 18-02, 22j, 9jul, Ready to ship-26, sale-28",,Default Title,14190.0,14190.0,14190.0,1,0.0,0.0,1.0,0.0,14190.0,1.0,0.0,1.0,0.0,1,Untagged,,First-time,9850060000000.0,India,2026-08
XYZ Luxury,2026-08-20,INR,XYZ Luxury - magic checkout,2026-08-20T15:02:51Z,2026-08-20T15:02:51Z,2026-08-20T15:02:53Z,7636440000000.0,#4765,India,India,India,Uttar Pradesh,Gautam Buddha Nagar,"card, Magic",9473830000000.0,Patiala Hasli Set,"17-04, 17f, 22j, 9jul, category_choker, category_necklace, sale-28",,Default Title,14190.0,14190.0,14190.0,1,0.0,0.0,1.0,0.0,14190.0,1.0,0.0,1.0,0.0,1,Untagged,,First-time,9853540000000.0,India,2026-08
XYZ Luxury,2026-08-23,INR,XYZ Luxury - magic checkout,2026-08-23T14:45:49Z,2026-08-23T14:45:49Z,2026-08-23T14:45:50Z,7645510000000.0,#4809,India,India,India,Haryana,Gurgaon,"card, Magic",9478430000000.0,Inaya Ruby Necklace Set,"17-04, 20-02, 22j, 9jul, category_necklace, sale-28",,Default Title,14190.0,14190.0,14190.0,1,0.0,0.0,1.0,0.0,14190.0,1.0,0.0,1.0,0.0,1,Untagged,,First-time,9861090000000.0,India,2026-08
XYZ Luxury,2026-08-02,INR,Draft Orders,2026-08-02T17:16:48Z,2026-08-02T17:16:49Z,2026-08-05T08:06:20Z,7587740000000.0,#4498,India,India,India,Punjab,Kharrar,,9474390000000.0,zaina pippal patti set,"17-04, 17f, 22j, 9jul, category_necklace, sale-28",,Default Title,14190.0,14190.0,14190.0,1,0.0,0.0,1.0,0.0,14190.0,0.0,1.0,1.0,0.0,1,Untagged,,Returning,9805450000000.0,India,2026-08
XYZ Luxury,2026-08-12,INR,XYZ Luxury - magic checkout,2026-08-12T13:57:43Z,2026-08-12T13:57:43Z,2026-08-12T15:30:09Z,7613640000000.0,#4643,United States,USA,United States,Rhode Island,Providence,"card, Magic",9475730000000.0,Gulbano Choker Set,"17-04, 18-02, 22j, 9jul, category_choker, Ready to ship-26, sale-28",,Default Title,14190.0,14190.0,14190.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9820100000000.0,United States,2026-08
XYZ Luxury,2026-08-05,INR,XYZ Luxury - magic checkout,2026-08-05T06:31:17Z,2026-08-05T06:31:17Z,2026-08-05T06:31:18Z,7593770000000.0,#4533,Australia,Rest of the World,Australia,New South Wales,Glenwood,"card, Magic",9676390000000.0,Pippal Patti Necklace,,,Default Title,14500.0,14500.0,14500.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,Returning,8137210000000.0,Australia,2026-08
XYZ Luxury,2026-08-10,INR,XYZ Luxury - magic checkout,2026-08-09T22:25:47Z,2026-08-09T22:25:47Z,2026-08-11T07:33:04Z,7607510000000.0,#4601,Canada,Rest of the World,Canada,Ontario,Windsor,"Magic, wallet",8654730000000.0,Naseeb Earrings,"Bestseller_18sep, category_earring, desc addition, eoss_02jun, EOSS_jan26, hp_rts09may",,Default Title,14850.0,14850.0,14850.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9825000000000.0,Canada,2026-08
XYZ Luxury,2026-08-12,INR,XYZ Luxury - magic checkout,2026-08-11T20:06:32Z,2026-08-11T20:06:32Z,2026-08-15T06:02:46Z,7612100000000.0,#4629,India,India,India,Haryana,gurgaon,"card, GSTIN, Magic",9427520000000.0,Patiala Choker Set,"17-04, 22j, 9jul, category_choker, Ready to ship-26, sale-28",,Default Title,14850.0,14850.0,14850.0,1,0.0,0.0,1.0,0.0,14850.0,1.0,0.0,1.0,0.0,1,Untagged,,First-time,9828780000000.0,India,2026-08
XYZ Luxury,2026-08-19,INR,XYZ Luxury - magic checkout,2026-08-19T06:39:32Z,2026-08-19T06:39:32Z,2026-08-19T06:39:33Z,7633130000000.0,#4749,India,India,India,Haryana,Gurugram,"Magic, upi",9427520000000.0,Patiala Choker Set,"17-04, 22j, 9jul, category_choker, Ready to ship-26, sale-28",,Default Title,14850.0,14850.0,14850.0,1,0.0,0.0,1.0,0.0,14850.0,1.0,0.0,1.0,0.0,1,Untagged,,First-time,9850180000000.0,India,2026-08
XYZ Luxury,2026-08-15,INR,XYZ Luxury - magic checkout,2026-08-15T14:29:18Z,2026-08-15T14:29:18Z,2026-08-15T14:29:19Z,7622670000000.0,#4680,United States,USA,United States,Georgia,Peachtree City,"card, Magic",9427520000000.0,Patiala Choker Set,"17-04, 22j, 9jul, category_choker, Ready to ship-26, sale-28",,Default Title,14850.0,14850.0,14850.0,1,0.0,0.0,1.0,0.0,14850.0,1.0,0.0,1.0,0.0,1,Untagged,,First-time,9838250000000.0,United States,2026-08
XYZ Luxury,2026-08-04,INR,XYZ Luxury - magic checkout,2026-08-04T17:32:20Z,2026-08-04T17:32:20Z,2026-08-04T17:34:54Z,7592500000000.0,#4527,United States,USA,United States,Arizona,Tucson,"card, Magic",9419680000000.0,Panjabi Pippal patti earrings,category_earring,,Default Title,15950.0,15950.0,15950.0,1,0.0,0.0,1.0,0.0,15950.0,1.0,0.0,1.0,0.0,1,Untagged,,First-time,9811960000000.0,United States,2026-08
XYZ Luxury,2026-08-02,INR,XYZ Luxury - magic checkout,2026-08-01T20:41:44Z,2026-08-01T20:41:44Z,2026-08-01T20:41:45Z,7585510000000.0,#4487,United States,USA,United States,New Jersey,Carteret,"Magic, wallet",9007120000000.0,Sarbani Jadau Vaaliyaan,"3july-backup-dis, category_earring, eoss_02jun, EOSS_jan26",,Default Title,15950.0,15950.0,15950.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,Returning,9712100000000.0,United States,2026-08
XYZ Luxury,2026-08-12,INR,XYZ Luxury - magic checkout,2026-08-12T13:57:43Z,2026-08-12T13:57:43Z,2026-08-12T15:30:09Z,7613640000000.0,#4643,United States,USA,United States,Rhode Island,Providence,"card, Magic",9615680000000.0,Mint Necklace Set,"24akk, 9jul",,Default Title,16500.0,16500.0,16500.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9820100000000.0,United States,2026-08
XYZ Luxury,2026-08-22,INR,XYZ Luxury - magic checkout,2026-08-21T19:40:35Z,2026-08-21T19:40:35Z,2026-08-21T19:40:35Z,7640360000000.0,#4784,United States,USA,United States,California,Fowler,"card, Magic",9615680000000.0,Mint Necklace Set,"24akk, 9jul",,Default Title,16500.0,16500.0,16500.0,1,0.0,0.0,1.0,0.0,16500.0,1.0,0.0,1.0,0.0,1,Untagged,,First-time,9854850000000.0,United States,2026-08
XYZ Luxury,2026-08-13,INR,XYZ Luxury - magic checkout,2026-08-13T18:06:48Z,2026-08-13T18:06:48Z,2026-08-13T18:06:49Z,7617350000000.0,#4659,India,India,India,Haryana,Gurgaon,"card, Magic",9475740000000.0,Rabiah Mint Choker Set,"17-04, 18-02, 22j, 9jul, category_choker, category_necklace, sale-28",,Default Title,18150.0,18150.0,18150.0,1,0.0,0.0,1.0,0.0,18150.0,1.0,0.0,1.0,0.0,1,Untagged,,First-time,9836250000000.0,India,2026-08
XYZ Luxury,2026-08-02,INR,XYZ Luxury - magic checkout,2026-08-02T13:01:30Z,2026-08-02T13:01:30Z,2026-08-03T08:12:40Z,7587150000000.0,#4496,India,India,India,Uttar Pradesh,Gautam Buddha Nagar,"Magic, razorpay_partial_cod, upi",9677590000000.0,Matarmala Haar,,,Default Title,18500.0,18500.0,18500.0,1,0.0,0.0,1.0,0.0,18500.0,0.0,1.0,1.0,0.0,1,Untagged,,Returning,8782480000000.0,India,2026-08
XYZ Luxury,2026-08-09,INR,XYZ Luxury - magic checkout,2026-08-09T17:12:10Z,2026-08-09T17:12:10Z,2026-08-09T17:12:11Z,7606900000000.0,#4596,Canada,Rest of the World,Canada,British Columbia,Kelowna,"card, Magic",8182550000000.0,Chandni Pippal Patti Tikka,"category_tikka, desc addition, eoss_02jun, EOSS_jan26",,Default Title,19250.0,19250.0,19250.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9820920000000.0,Canada,2026-08
XYZ Luxury,2026-08-22,INR,XYZ Luxury - magic checkout,2026-08-22T04:36:25Z,2026-08-22T04:36:25Z,2026-08-22T04:36:26Z,7641360000000.0,#4787,India,India,India,Haryana,Gurugram,"card, Magic",9008490000000.0,Jindaa’n Vaaliyaan,"category_earring, eoss_02jun, EOSS_jan26",,Default Title,19250.0,19250.0,19250.0,1,0.0,0.0,1.0,0.0,19250.0,0.0,1.0,1.0,0.0,1,Untagged,,Returning,8941370000000.0,India,2026-08
XYZ Luxury,2026-08-23,INR,XYZ Luxury - magic checkout,2026-08-23T01:28:14Z,2026-08-23T01:28:14Z,2026-08-23T01:28:15Z,7643940000000.0,#4797,India,India,India,Maharashtra,Mumbai,"card, Magic",9427520000000.0,Malerkotla Raani Haar Set,"17-04, 22j, 9jul, category_necklace, category_rani, Ready to ship-26, sale-28",,Default Title,19470.0,19470.0,19470.0,1,0.0,0.0,1.0,0.0,19470.0,1.0,0.0,1.0,0.0,1,Untagged,,First-time,9762630000000.0,India,2026-08
XYZ Luxury,2026-08-01,INR,XYZ Luxury - magic checkout,2026-07-31T21:17:55Z,2026-07-31T21:17:55Z,2026-08-04T22:41:12Z,7582930000000.0,#4478,United States,USA,United States,New York,Plainview,"card, Magic",8710430000000.0,Lahori Double Chain,"Bestseller_18sep, category_choker, category_necklace, desc addition, eoss_02jun, EOSS_jan26",,Default Title,20177.3,20177.3,20177.3,1,0.0,0.0,1.0,0.0,20177.3,1.0,0.0,1.0,0.0,1,Untagged,,First-time,9354080000000.0,United States,2026-08
