Date,Month,Campaign,Country,Spend,Revenue,Conversions,Clicks,Impressions,Platform,ROAS
2026-07-21,2026-07,Conv | Tof | Multicategory | INT | Direct | Growify,CA,426.49,0.0,0.0,21.0,454,Meta,0.0
2026-07-21,2026-07,Conv | Tof | Multicategory | INT | Direct | Growify,GB,160.68,0.0,0.0,6.0,134,Meta,0.0
2026-07-21,2026-07,Conv | Tof | Multicategory | INT | Direct | Growify,US,429.69,0.0,0.0,11.0,154,Meta,0.0
2026-07-21,2026-07,Conv | Tof | Multicategory | US | Direct | Growify,US,4129.859999,0.0,0.0,172.0,2234,Meta,0.0
2026-07-21,2026-07,Growify | MOF & BOF | Sale | India +intl,AU,2075.948665,0.0,0.0,63.0,1717,Meta,0.0
2026-07-21,2026-07,Growify | MOF & BOF | Sale | India +intl,CA,3264.53,0.0,0.0,150.0,4144,Meta,0.0
2026-07-21,2026-07,Growify | MOF & BOF | Sale | India +intl,GB,1135.761335,95950.0,1.0,43.0,901,Meta,84.48077694069416
2026-07-21,2026-07,Growify | MOF & BOF | Sale | India +intl,IN,10970.09,12936.0,1.0,3240.0,71071,Meta,1.1792063693187567
2026-07-21,2026-07,Growify | MOF & BOF | Sale | India +intl,US,3159.53,0.0,0.0,103.0,1854,Meta,0.0
2026-07-21,2026-07,Growify | TOF | Sale | India,IN,234.11,0.0,0.0,51.0,1754,Meta,0.0
2026-07-21,2026-07,Growify | TOF | Sales | Australia | EOSS,AU,646.23755,0.0,0.0,48.0,456,Meta,0.0
2026-07-21,2026-07,Growify | TOF | Sales | Australia | EOSS,GB,324.95245,0.0,0.0,15.0,235,Meta,0.0
2026-07-21,2026-07,Growify | TOF | Sales | India | Open,IN,2749.56,0.0,0.0,2051.0,46205,Meta,0.0
2026-07-22,2026-07,Conv | Tof | Multi Category | Ind | Direct | Growify |,IN,1829.67,0.0,0.0,1095.0,29898,Meta,0.0
2026-07-22,2026-07,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,IN,83.46,0.0,0.0,29.0,743,Meta,0.0
2026-07-22,2026-07,Conv | Tof | Multicategory | CA | Direct | Growify,CA,1083.59,0.0,0.0,47.0,1234,Meta,0.0
2026-07-22,2026-07,Conv | Tof | Multicategory | CA | Direct | Growify,US,6.92,0.0,0.0,0.0,10,Meta,0.0
2026-07-22,2026-07,Conv | Tof | Multicategory | CA | Direct | Growify,unknown,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-07-22,2026-07,Conv | Tof | Multicategory | INT | Direct | Growify,CA,96.87,0.0,0.0,7.0,111,Meta,0.0
2026-07-22,2026-07,Conv | Tof | Multicategory | INT | Direct | Growify,GB,24.85,0.0,0.0,0.0,30,Meta,0.0
2026-07-22,2026-07,Conv | Tof | Multicategory | INT | Direct | Growify,US,74.39,0.0,0.0,2.0,48,Meta,0.0
2026-07-22,2026-07,Conv | Tof | Multicategory | US | Direct | Growify,US,880.95,0.0,0.0,30.0,457,Meta,0.0
2026-07-22,2026-07,Growify | MOF & BOF | Sale | India +intl,AU,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-07-22,2026-07,Growify | MOF & BOF | Sale | India +intl,CA,715.79,3366.0,1.0,26.0,845,Meta,4.7024965422819545
2026-07-22,2026-07,Growify | MOF & BOF | Sale | India +intl,GB,389.4,0.0,0.0,19.0,310,Meta,0.0
2026-07-22,2026-07,Growify | MOF & BOF | Sale | India +intl,IN,214.11,1800.0,1.0,127.0,2944,Meta,8.406893652795292
2026-07-22,2026-07,Growify | MOF & BOF | Sale | India +intl,US,613.75,0.0,0.0,32.0,391,Meta,0.0
2026-07-22,2026-07,Growify | TOF | Sale | India,IN,19.25,0.0,0.0,8.0,235,Meta,0.0
2026-07-22,2026-07,Growify | TOF | Sales | Australia | EOSS,AU,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-07-22,2026-07,Growify | TOF | Sales | India | Open,IN,149.17,0.0,0.0,120.0,2422,Meta,0.0
2026-07-23,2026-07,Conv | Tof | Multi Category | Ind | Direct | Growify |,IN,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-07-23,2026-07,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,IN,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-07-23,2026-07,Conv | Tof | Multicategory | CA | Direct | Growify,CA,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-07-23,2026-07,Conv | Tof | Multicategory | INT | Direct | Growify,CA,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-07-23,2026-07,Conv | Tof | Multicategory | INT | Direct | Growify,US,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-07-23,2026-07,Conv | Tof | Multicategory | US | Direct | Growify,US,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-07-23,2026-07,Growify | MOF & BOF | Sale | India +intl,AU,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-07-23,2026-07,Growify | MOF & BOF | Sale | India +intl,CA,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-07-23,2026-07,Growify | MOF & BOF | Sale | India +intl,GB,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-07-23,2026-07,Growify | MOF & BOF | Sale | India +intl,IN,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-07-23,2026-07,Growify | MOF & BOF | Sale | India +intl,US,0.0,6820.0,1.0,0.0,0,Meta,0.0
2026-07-23,2026-07,Growify | TOF | Sales | Australia | EOSS,AU,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-07-23,2026-07,Growify | TOF | Sales | India | Open,IN,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-07-24,2026-07,Conv | Tof | Multi Category | Ind | Direct | Growify |,IN,27208.63,37950.0,2.0,15861.0,303762,Meta,1.3947780538748182
2026-07-24,2026-07,Conv | Tof | Multi Category | Ind | Direct | Growify |,unknown,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-07-24,2026-07,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,IN,3229.61,0.0,0.0,705.0,11616,Meta,0.0
2026-07-24,2026-07,Conv | Tof | Multicategory | CA | Direct | Growify,CA,6567.04,40450.0,1.0,361.0,7676,Meta,6.159548289640386
2026-07-24,2026-07,Conv | Tof | Multicategory | CA | Direct | Growify,US,62.69,0.0,0.0,0.0,89,Meta,0.0
2026-07-24,2026-07,Conv | Tof | Multicategory | CA | Direct | Growify,unknown,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-07-24,2026-07,Conv | Tof | Multicategory | INT | Direct | Growify,CA,388.05,0.0,0.0,28.0,393,Meta,0.0
2026-07-24,2026-07,Conv | Tof | Multicategory | INT | Direct | Growify,GB,360.48,0.0,0.0,15.0,222,Meta,0.0
2026-07-24,2026-07,Conv | Tof | Multicategory | INT | Direct | Growify,US,371.27,0.0,0.0,14.0,154,Meta,0.0
2026-07-24,2026-07,Conv | Tof | Multicategory | US | Direct | Growify,US,4620.38,0.0,0.0,248.0,2494,Meta,0.0
2026-07-24,2026-07,Growify | MOF & BOF | Sale | India +intl,AU,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-07-24,2026-07,Growify | MOF & BOF | Sale | India +intl,CA,3177.04,0.0,0.0,126.0,3706,Meta,0.0
2026-07-24,2026-07,Growify | MOF & BOF | Sale | India +intl,GB,4300.4,0.0,0.0,178.0,3491,Meta,0.0
2026-07-24,2026-07,Growify | MOF & BOF | Sale | India +intl,IN,12671.380000000001,3480.0,1.0,4495.0,62865,Meta,0.27463464910688495
2026-07-24,2026-07,Growify | MOF & BOF | Sale | India +intl,US,3613.64,0.0,0.0,141.0,1874,Meta,0.0
2026-07-24,2026-07,Growify | TOF | Sale | India,IN,297.1,0.0,0.0,65.0,2014,Meta,0.0
2026-07-24,2026-07,Growify | TOF | Sales | Australia | EOSS,AU,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-07-24,2026-07,Growify | TOF | Sales | India | Open,IN,3828.7700000000004,9570.0,1.0,1289.0,22006,Meta,2.499497227569167
2026-07-25,2026-07,Conv | Tof | Multi Category | Ind | Direct | Growify |,IN,16076.699999,68335.0,3.0,5786.0,122188,Meta,4.250561371690121
2026-07-25,2026-07,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,IN,3761.29,19781.92,3.0,597.0,10580,Meta,5.259344533391469
2026-07-25,2026-07,Conv | Tof | Multicategory | CA | Direct | Growify,CA,9138.67,0.0,0.0,360.0,9601,Meta,0.0
2026-07-25,2026-07,Conv | Tof | Multicategory | CA | Direct | Growify,US,168.39999899999998,0.0,0.0,0.0,115,Meta,0.0
2026-07-25,2026-07,Conv | Tof | Multicategory | CA | Direct | Growify,unknown,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-07-25,2026-07,Conv | Tof | Multicategory | INT | Direct | Growify,CA,554.379999,0.0,0.0,17.0,435,Meta,0.0
2026-07-25,2026-07,Conv | Tof | Multicategory | INT | Direct | Growify,GB,446.73,0.0,0.0,8.0,230,Meta,0.0
2026-07-25,2026-07,Conv | Tof | Multicategory | INT | Direct | Growify,US,492.51,0.0,0.0,11.0,220,Meta,0.0
2026-07-25,2026-07,Conv | Tof | Multicategory | US | Direct | Growify,US,6811.72,68638.6,1.0,245.0,3189,Meta,10.07654454381566
2026-07-25,2026-07,Growify | MOF & BOF | Sale | India +intl,AU,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-07-25,2026-07,Growify | MOF & BOF | Sale | India +intl,CA,4118.16,0.0,0.0,230.0,4828,Meta,0.0
2026-07-25,2026-07,Growify | MOF & BOF | Sale | India +intl,GB,5134.88,0.0,0.0,155.0,3693,Meta,0.0
2026-07-25,2026-07,Growify | MOF & BOF | Sale | India +intl,IN,13311.25,42810.0,7.0,4174.0,62745,Meta,3.2160766269133254
2026-07-25,2026-07,Growify | MOF & BOF | Sale | India +intl,US,3978.1,0.0,0.0,145.0,2386,Meta,0.0
2026-07-25,2026-07,Growify | MOF & BOF | Sale | India +intl,unknown,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-07-25,2026-07,Growify | TOF | Sale | India,IN,342.12,0.0,0.0,39.0,1697,Meta,0.0
2026-07-25,2026-07,Growify | TOF | Sales | India | Open,IN,4290.389999999999,10800.0,2.0,1075.0,17047,Meta,2.5172536762392235
2026-07-26,2026-07,Conv | Tof | Multi Category | Ind | Direct | Growify |,IN,20847.06,10320.0,4.0,6584.0,124468,Meta,0.49503383210870017
2026-07-26,2026-07,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,IN,2668.24,1920.0,1.0,550.0,9068,Meta,0.7195754504842143
2026-07-26,2026-07,Conv | Tof | Multicategory | CA | Direct | Growify,CA,5429.42,0.0,0.0,165.0,4776,Meta,0.0
2026-07-26,2026-07,Conv | Tof | Multicategory | CA | Direct | Growify,US,51.96,0.0,0.0,0.0,68,Meta,0.0
2026-07-26,2026-07,Conv | Tof | Multicategory | CA | Direct | Growify,unknown,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-07-26,2026-07,Conv | Tof | Multicategory | INT | Direct | Growify,CA,474.63,0.0,0.0,16.0,319,Meta,0.0
2026-07-26,2026-07,Conv | Tof | Multicategory | INT | Direct | Growify,GB,123.02,0.0,0.0,6.0,117,Meta,0.0
2026-07-26,2026-07,Conv | Tof | Multicategory | INT | Direct | Growify,US,353.3,0.0,0.0,16.0,141,Meta,0.0
2026-07-26,2026-07,Conv | Tof | Multicategory | US | Direct | Growify,US,4930.18,71055.92,3.0,153.0,1937,Meta,14.412439302418978
2026-07-26,2026-07,Growify | MOF & BOF | Sale | India +intl,AU,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-07-26,2026-07,Growify | MOF & BOF | Sale | India +intl,CA,2321.64,3366.0,1.0,100.0,2125,Meta,1.449837184059544
2026-07-26,2026-07,Growify | MOF & BOF | Sale | India +intl,GB,3339.45,0.0,0.0,113.0,2698,Meta,0.0
2026-07-26,2026-07,Growify | MOF & BOF | Sale | India +intl,IN,10142.710000000001,6600.0,2.0,3855.0,57961,Meta,0.6507136652827498
2026-07-26,2026-07,Growify | MOF & BOF | Sale | India +intl,US,1987.65,0.0,0.0,58.0,997,Meta,0.0
2026-07-26,2026-07,Growify | TOF | Sale | India,IN,213.92,0.0,0.0,30.0,1103,Meta,0.0
2026-07-26,2026-07,Growify | TOF | Sales | India | Open,IN,2665.68,2400.0,1.0,616.0,7778,Meta,0.9003331232556047
2026-07-27,2026-07,Conv | Tof | Multi Category | Ind | Direct | Growify |,IN,64.19999899999999,62216.33,2.0,27.0,545,Meta,969.1017284906812
2026-07-27,2026-07,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,IN,4.65,0.0,0.0,2.0,41,Meta,0.0
2026-07-27,2026-07,Conv | Tof | Multicategory | CA | Direct | Growify,CA,48.48,0.0,0.0,5.0,92,Meta,0.0
2026-07-27,2026-07,Conv | Tof | Multicategory | INT | Direct | Growify,CA,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-07-27,2026-07,Conv | Tof | Multicategory | INT | Direct | Growify,US,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-07-27,2026-07,Conv | Tof | Multicategory | US | Direct | Growify,US,98.58,0.0,0.0,2.0,35,Meta,0.0
2026-07-27,2026-07,Growify | MOF & BOF | Sale | India +intl,CA,70.12,0.0,0.0,1.0,50,Meta,0.0
2026-07-27,2026-07,Growify | MOF & BOF | Sale | India +intl,GB,62.88,0.0,0.0,3.0,65,Meta,0.0
2026-07-27,2026-07,Growify | MOF & BOF | Sale | India +intl,IN,13.19,0.0,0.0,8.0,142,Meta,0.0
2026-07-27,2026-07,Growify | MOF & BOF | Sale | India +intl,US,42.29,0.0,0.0,2.0,21,Meta,0.0
2026-07-27,2026-07,Growify | TOF | Sale | India,IN,0.0,0.0,0.0,0.0,1,Meta,0.0
2026-07-27,2026-07,Growify | TOF | Sales | India | Open,IN,22.669999999999998,6600.0,1.0,0.0,24,Meta,291.1336568151743
2026-07-28,2026-07,Conv | Tof | Multi Category | Ind | Direct | Growify |,AU,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-07-28,2026-07,Conv | Tof | Multi Category | Ind | Direct | Growify |,IN,1742.05,12595.92,4.0,652.0,12752,Meta,7.230515771648346
2026-07-28,2026-07,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,IN,148.66,0.0,0.0,41.0,452,Meta,0.0
2026-07-28,2026-07,Conv | Tof | Multicategory | CA | Direct | Growify,CA,337.45,0.0,0.0,12.0,403,Meta,0.0
2026-07-28,2026-07,Conv | Tof | Multicategory | CA | Direct | Growify,US,1.4,0.0,0.0,0.0,3,Meta,0.0
2026-07-28,2026-07,Conv | Tof | Multicategory | INT | Direct | Growify,CA,10.95,0.0,0.0,0.0,16,Meta,0.0
2026-07-28,2026-07,Conv | Tof | Multicategory | INT | Direct | Growify,GB,11.78,0.0,0.0,1.0,6,Meta,0.0
2026-07-28,2026-07,Conv | Tof | Multicategory | INT | Direct | Growify,US,4.41,0.0,0.0,0.0,3,Meta,0.0
2026-07-28,2026-07,Conv | Tof | Multicategory | US | Direct | Growify,US,475.96,0.0,0.0,18.0,168,Meta,0.0
2026-07-28,2026-07,Growify | MOF & BOF | Sale | India +intl,CA,23.04,0.0,0.0,1.0,27,Meta,0.0
2026-07-28,2026-07,Growify | MOF & BOF | Sale | India +intl,GB,30.47,0.0,0.0,0.0,35,Meta,0.0
2026-07-28,2026-07,Growify | MOF & BOF | Sale | India +intl,IN,496.38,0.0,0.0,189.0,2230,Meta,0.0
2026-07-28,2026-07,Growify | MOF & BOF | Sale | India +intl,US,118.72,0.0,0.0,7.0,60,Meta,0.0
2026-07-28,2026-07,Growify | TOF | Sale | India,IN,0.06,0.0,0.0,0.0,3,Meta,0.0
2026-07-28,2026-07,Growify | TOF | Sales | India | Open,IN,139.8,0.0,0.0,42.0,497,Meta,0.0
2026-07-29,2026-07,Conv | Tof | Multi Category | Ind | Direct | Growify |,IN,30122.79,7420.0,2.0,9934.0,158707,Meta,0.24632512459835226
2026-07-29,2026-07,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,IN,3895.38,0.0,0.0,567.0,10248,Meta,0.0
2026-07-29,2026-07,Conv | Tof | Multicategory | CA | Direct | Growify,CA,7951.1,0.0,0.0,393.0,9876,Meta,0.0
2026-07-29,2026-07,Conv | Tof | Multicategory | CA | Direct | Growify,US,105.25999999999999,0.0,0.0,0.0,115,Meta,0.0
2026-07-29,2026-07,Conv | Tof | Multicategory | CA | Direct | Growify,unknown,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-07-29,2026-07,Conv | Tof | Multicategory | INT | Direct | Growify,CA,589.4,0.0,0.0,25.0,614,Meta,0.0
2026-07-29,2026-07,Conv | Tof | Multicategory | INT | Direct | Growify,GB,289.65,0.0,0.0,7.0,165,Meta,0.0
2026-07-29,2026-07,Conv | Tof | Multicategory | INT | Direct | Growify,US,483.36,0.0,0.0,14.0,227,Meta,0.0
2026-07-29,2026-07,Conv | Tof | Multicategory | US | Direct | Growify,US,6630.64,5400.0,1.0,310.0,2945,Meta,0.814401023128989
2026-07-29,2026-07,Growify | MOF & BOF | Sale | India +intl,AU,212.39,0.0,0.0,11.0,229,Meta,0.0
2026-07-29,2026-07,Growify | MOF & BOF | Sale | India +intl,CA,2299.949999,0.0,0.0,148.0,3057,Meta,0.0
2026-07-29,2026-07,Growify | MOF & BOF | Sale | India +intl,GB,3541.21,0.0,0.0,102.0,2643,Meta,0.0
2026-07-29,2026-07,Growify | MOF & BOF | Sale | India +intl,IN,13860.26,14670.0,4.0,4833.0,69891,Meta,1.0584217034889678
2026-07-29,2026-07,Growify | MOF & BOF | Sale | India +intl,US,2561.2899989999996,0.0,0.0,92.0,1532,Meta,0.0
2026-07-29,2026-07,Growify | MOF & BOF | Sale | India +intl,unknown,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-07-29,2026-07,Growify | TOF | Sale | India,IN,314.13,0.0,0.0,40.0,1159,Meta,0.0
2026-07-29,2026-07,Growify | TOF | Sales | India | Open,IN,3412.7400000000002,0.0,0.0,1152.0,11125,Meta,0.0
2026-07-30,2026-07,Conv | Tof | Multi Category | Ind | Direct | Growify |,IN,24941.260000000002,62773.5,7.0,6255.0,113138,Meta,2.5168535992167196
2026-07-30,2026-07,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,IN,3820.33,8880.0,2.0,569.0,9219,Meta,2.3244065303259145
2026-07-30,2026-07,Conv | Tof | Multicategory | CA | Direct | Growify,CA,7758.62,12100.0,1.0,334.0,7975,Meta,1.5595556941827284
2026-07-30,2026-07,Conv | Tof | Multicategory | CA | Direct | Growify,US,109.55,0.0,0.0,0.0,71,Meta,0.0
2026-07-30,2026-07,Conv | Tof | Multicategory | CA | Direct | Growify,unknown,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-07-30,2026-07,Conv | Tof | Multicategory | INT | Direct | Growify,CA,478.65999999999997,0.0,0.0,15.0,424,Meta,0.0
2026-07-30,2026-07,Conv | Tof | Multicategory | INT | Direct | Growify,GB,300.62,0.0,0.0,4.0,223,Meta,0.0
2026-07-30,2026-07,Conv | Tof | Multicategory | INT | Direct | Growify,US,481.99,0.0,0.0,5.0,224,Meta,0.0
2026-07-30,2026-07,Conv | Tof | Multicategory | US | Direct | Growify,US,6659.97,0.0,0.0,266.0,3130,Meta,0.0
2026-07-30,2026-07,Growify | MOF & BOF | Sale | India +intl,AU,2331.24,0.0,0.0,127.0,2126,Meta,0.0
2026-07-30,2026-07,Growify | MOF & BOF | Sale | India +intl,CA,655.44,0.0,0.0,26.0,686,Meta,0.0
2026-07-30,2026-07,Growify | MOF & BOF | Sale | India +intl,GB,399.31,0.0,0.0,23.0,333,Meta,0.0
2026-07-30,2026-07,Growify | MOF & BOF | Sale | India +intl,IN,12492.34,7200.0,2.0,3505.0,55605,Meta,0.5763531892343629
2026-07-30,2026-07,Growify | MOF & BOF | Sale | India +intl,US,1035.71,0.0,0.0,41.0,733,Meta,0.0
2026-07-30,2026-07,Growify | TOF | Sale | India,IN,299.39,0.0,0.0,44.0,976,Meta,0.0
2026-07-30,2026-07,Growify | TOF | Sales | India | Open,IN,3744.11,0.0,0.0,1033.0,10791,Meta,0.0
2026-07-31,2026-07,Conv | Tof | Multi Category | Ind | Direct | Growify |,IN,19945.42,39342.42,7.0,6151.0,125973,Meta,1.9725039633158892
2026-07-31,2026-07,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,IN,4274.29,4800.0,2.0,584.0,11365,Meta,1.1229935264102342
2026-07-31,2026-07,Conv | Tof | Multicategory | CA | Direct | Growify,CA,7358.929999999999,0.0,0.0,310.0,8250,Meta,0.0
2026-07-31,2026-07,Conv | Tof | Multicategory | CA | Direct | Growify,US,83.09,0.0,0.0,0.0,91,Meta,0.0
2026-07-31,2026-07,Conv | Tof | Multicategory | CA | Direct | Growify,unknown,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-07-31,2026-07,Conv | Tof | Multicategory | INT | Direct | Growify,CA,520.1,0.0,0.0,19.0,505,Meta,0.0
2026-07-31,2026-07,Conv | Tof | Multicategory | INT | Direct | Growify,GB,260.779999,0.0,0.0,8.0,168,Meta,0.0
2026-07-31,2026-07,Conv | Tof | Multicategory | INT | Direct | Growify,US,529.52,0.0,0.0,4.0,177,Meta,0.0
2026-07-31,2026-07,Conv | Tof | Multicategory | US | Direct | Growify,US,6786.53,0.0,0.0,233.0,3332,Meta,0.0
2026-07-31,2026-07,Growify | MOF & BOF | Sale | India +intl,AU,2001.653651,0.0,0.0,122.0,1957,Meta,0.0
2026-07-31,2026-07,Growify | MOF & BOF | Sale | India +intl,CA,675.120521,0.0,0.0,38.0,745,Meta,0.0
2026-07-31,2026-07,Growify | MOF & BOF | Sale | India +intl,GB,439.101314,0.0,0.0,12.0,430,Meta,0.0
2026-07-31,2026-07,Growify | MOF & BOF | Sale | India +intl,IN,10603.689999999999,0.0,0.0,2828.0,43342,Meta,0.0
2026-07-31,2026-07,Growify | MOF & BOF | Sale | India +intl,US,1083.814514,0.0,0.0,27.0,698,Meta,0.0
2026-07-31,2026-07,Growify | TOF | Sale | India,IN,297.76,0.0,0.0,29.0,944,Meta,0.0
2026-07-31,2026-07,Growify | TOF | Sales | India | Open,IN,3891.48,4500.0,1.0,959.0,12509,Meta,1.1563723827438404
2026-08-01,2026-08,Conv | Tof | Multi Category | Ind | Direct | Growify |,IN,17182.94,1800.0,1.0,5298.0,98867,Meta,0.10475506519838865
2026-08-01,2026-08,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,IN,3631.02,0.0,0.0,555.0,9930,Meta,0.0
2026-08-01,2026-08,Conv | Tof | Multicategory | CA | Direct | Growify,CA,8426.17,0.0,0.0,398.0,10868,Meta,0.0
2026-08-01,2026-08,Conv | Tof | Multicategory | CA | Direct | Growify,US,60.77,0.0,0.0,0.0,103,Meta,0.0
2026-08-01,2026-08,Conv | Tof | Multicategory | CA | Direct | Growify,unknown,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-08-01,2026-08,Conv | Tof | Multicategory | INT | Direct | Growify,CA,495.27000000000004,0.0,0.0,25.0,654,Meta,0.0
2026-08-01,2026-08,Conv | Tof | Multicategory | INT | Direct | Growify,GB,196.81,0.0,0.0,4.0,170,Meta,0.0
2026-08-01,2026-08,Conv | Tof | Multicategory | INT | Direct | Growify,US,663.29,0.0,0.0,12.0,233,Meta,0.0
2026-08-01,2026-08,Conv | Tof | Multicategory | US | Direct | Growify,US,3637.2,0.0,0.0,159.0,2168,Meta,0.0
2026-08-01,2026-08,Growify | MOF & BOF | Sale | India +intl,AU,1940.0662,0.0,0.0,123.0,2055,Meta,0.0
2026-08-01,2026-08,Growify | MOF & BOF | Sale | India +intl,CA,783.741113,0.0,0.0,47.0,815,Meta,0.0
2026-08-01,2026-08,Growify | MOF & BOF | Sale | India +intl,GB,666.971805,0.0,0.0,15.0,449,Meta,0.0
2026-08-01,2026-08,Growify | MOF & BOF | Sale | India +intl,IN,7548.66,0.0,0.0,2516.0,37844,Meta,0.0
2026-08-01,2026-08,Growify | MOF & BOF | Sale | India +intl,US,1010.760882,0.0,0.0,41.0,842,Meta,0.0
2026-08-01,2026-08,Growify | TOF | Sale | India,IN,273.57,0.0,0.0,31.0,1104,Meta,0.0
2026-08-01,2026-08,Growify | TOF | Sales | India | Open,IN,3579.07,6600.0,1.0,1531.0,18214,Meta,1.8440544610750838
2026-08-02,2026-08,Conv | Tof | Multi Category | Ind | Direct | Growify |,IN,18444.55,119725.9,5.0,6414.0,105738,Meta,6.491126105001206
2026-08-02,2026-08,Conv | Tof | Multi Category | Ind | Direct | Growify |,unknown,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-08-02,2026-08,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,IN,2086.96,8220.0,2.0,259.0,5629,Meta,3.9387434354276074
2026-08-02,2026-08,Conv | Tof | Multicategory | CA | Direct | Growify,CA,4864.4400000000005,25190.0,1.0,212.0,5534,Meta,5.178396691088799
2026-08-02,2026-08,Conv | Tof | Multicategory | CA | Direct | Growify,IN,0.45,0.0,0.0,0.0,2,Meta,0.0
2026-08-02,2026-08,Conv | Tof | Multicategory | CA | Direct | Growify,US,30.22,0.0,0.0,0.0,58,Meta,0.0
2026-08-02,2026-08,Conv | Tof | Multicategory | CA | Direct | Growify,unknown,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-08-02,2026-08,Conv | Tof | Multicategory | INT | Direct | Growify,CA,361.55,0.0,0.0,28.0,392,Meta,0.0
2026-08-02,2026-08,Conv | Tof | Multicategory | INT | Direct | Growify,GB,199.21,0.0,0.0,3.0,143,Meta,0.0
2026-08-02,2026-08,Conv | Tof | Multicategory | INT | Direct | Growify,US,303.66,0.0,0.0,14.0,121,Meta,0.0
2026-08-02,2026-08,Conv | Tof | Multicategory | US | Direct | Growify,US,4149.31,28615.92,1.0,203.0,2261,Meta,6.896549064784264
2026-08-02,2026-08,Growify | MOF & BOF | Sale | India +intl,AU,1341.11,0.0,0.0,67.0,1494,Meta,0.0
2026-08-02,2026-08,Growify | MOF & BOF | Sale | India +intl,CA,505.21,0.0,0.0,26.0,534,Meta,0.0
2026-08-02,2026-08,Growify | MOF & BOF | Sale | India +intl,GB,401.66,0.0,0.0,13.0,367,Meta,0.0
2026-08-02,2026-08,Growify | MOF & BOF | Sale | India +intl,IN,6710.26,0.0,0.0,2027.0,34907,Meta,0.0
2026-08-02,2026-08,Growify | MOF & BOF | Sale | India +intl,US,890.72,0.0,0.0,24.0,459,Meta,0.0
2026-08-02,2026-08,Growify | TOF | Sale | India,IN,192.12,0.0,0.0,32.0,691,Meta,0.0
2026-08-02,2026-08,Growify | TOF | Sales | India | Open,IN,1871.2,0.0,0.0,650.0,9413,Meta,0.0
2026-08-03,2026-08,Conv | Tof | Multi Category | Ind | Direct | Growify |,IN,19772.67,18900.0,4.0,13031.0,217655,Meta,0.9558648376774609
2026-08-03,2026-08,Conv | Tof | Multi Category | Ind | Direct | Growify |,unknown,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-08-03,2026-08,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,IN,2085.37,0.0,0.0,336.0,6359,Meta,0.0
2026-08-03,2026-08,Conv | Tof | Multi_Category | Ind | Direct | Growify,IN,1191.05,7514.1,1.0,211.0,4187,Meta,6.308803156878385
2026-08-03,2026-08,Conv | Tof | Multicategory | CA | Direct | Growify,CA,4136.35,0.0,0.0,207.0,5811,Meta,0.0
2026-08-03,2026-08,Conv | Tof | Multicategory | CA | Direct | Growify,US,53.37,0.0,0.0,0.0,102,Meta,0.0
2026-08-03,2026-08,Conv | Tof | Multicategory | CA | Direct | Growify,unknown,0.0,0.0,0.0,0.0,0,Meta,0.0
